MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
82,77,24.22222222,23.43209877,8,9,94,85,71.22222222,20.74074074,87,10.811,207.2,196.389,57.6812,59.775,15.9994,54.8,2348,2293.2,661.6677778,674.8881481,54.8,2,17,15,13,3.666666667,16,4,3.166666667,1.574074074,215,149,104.7222222,45.93209877,66,0.89,3.44,2.55,2.642777778,0.854691358,3.44,2,0,5,2.666666667,1.592592593,4,10,10,1.111111111,1.975308642,1.555555556,2.765432099,2,28,26,7.333333333,4.592592593,6,0,0,0,0,0,5,5,2.333333333,1.259259259,2,0,0,0,0,0,0,0,5,5,2.333333333,1.259259259,2,7.1725,63.59,56.4175,20.83055556,16.27824074,9.105,2.493,2.493,0.3925,0.610555556,0,0,0,0,12,229,217,100.3888889,92.43209877,12
82,77,25.22222222,23.96296296,8,9,95,86,71.27777778,20.75925926,87,10.811,207.2,196.389,60.1507,60.59786667,15.9994,54.8,2348,2293.2,666.9011111,671.3992593,54.8,2,17,15,13,3.666666667,16,4,3.222222222,1.62962963,215,149,105.7222222,46.96296296,66,0.89,3.44,2.55,2.631666667,0.844814815,3.44,2,0,5,2.666666667,1.592592593,4,10,10,1.666666667,2.777777778,1.555555556,2.765432099,2,28,26,7.888888889,5.481481481,6,0,0,0,0,0,5,5,2.333333333,1.259259259,2,0,0,0,0,0,0,0,5,5,2.333333333,1.259259259,2,7.1725,63.59,56.4175,21.10736111,16.64731481,9.105,1.524,1.524,0.334944444,0.521024691,0,0,0,0,12,229,217,100.3888889,92.43209877,12
19,16,10,5.142857143,8,1,87,86,48.57142857,39.63265306,87,6.941,39.0983,32.1573,20.56382857,10.59112653,15.9994,54.8,2348,2293.2,519.8785714,522.3204082,54.8,1,16,15,9.142857143,6.979591837,16,2,2.571428571,0.816326531,203,137,116.5714286,52.65306122,66,0.82,3.44,2.62,2.14,1.114285714,3.44,1.571428571,0.489795918,4,1.857142857,1.836734694,4,0,0,0,0,0,0,1,6,5,3.428571429,2.204081633,6,1,1,0.428571429,0.489795918,0,5,5,1.571428571,1.346938776,2,0,0,0,0,0,0,1,5,4,2,0.857142857,2,7.1725,73.10666667,65.93416667,28.18488095,25.66959184,9.105,1.524,1.524,0.217714286,0.37322449,0,0,0,0,12,229,217,127,98.57142857,12
50,45,10.5,6.583333333,8,72,87,15,81.41666667,6.513888889,87,10.811,118.71,107.899,22.82915,15.98014167,15.9994,54.8,2348,2293.2,856.7233333,994.1844444,54.8,13,16,3,14.83333333,1.361111111,16,3,2.25,0.458333333,139,73,78.08333333,14.09722222,66,1.96,3.44,1.48,2.85,0.688333333,3.44,2,0,4,2.833333333,1.361111111,4,10,10,0.833333333,1.527777778,0,0,3,14,11,5.666666667,1.777777778,6,0,0,0,0,0,5,3,3.166666667,1.361111111,2,0,0,0,0,0,0,2,5,3,3.166666667,1.361111111,2,7.1725,33.285,26.1125,10.47583333,3.801527778,9.105,1.524,1.524,0.508,0.677333333,0,0,0,0,12,166,154,74.08333333,72.43055556,12
56,51,16.27777778,13.58333333,8,2,95,93,72.58333333,18.31018519,87,10.811,137.327,126.516,36.83147137,33.16570876,15.9994,54.8,2348,2293.2,709.5691667,792.7316667,54.8,1,17,16,13.27777778,3.342592593,16,4,2.75,1.083333333,215,149,96.94444444,36.69753086,66,0.89,3.44,2.55,2.645277778,0.847175926,3.44,1.972222222,0.054012346,5,2.694444444,1.689814815,4,10,10,1.388888889,2.391975309,0,0,1,17,16,6.055555556,2.595679012,6,1,1,0.027777778,0.054012346,0,5,5,2.472222222,1.404320988,2,0,0,0,0,0,0,0,5,5,2.5,1.388888889,2,7.1725,63.59,56.4175,17.52856481,13.02626029,9.105,1.524,1.524,0.460083333,0.63900463,0,0,0,0,12,229,217,83.58333333,77.02314815,12
82,77,18.47058824,19.01038062,8,72,96,24,82.41176471,6.456747405,87,10.811,207.2,196.389,43.49141588,48.33296734,15.9994,54.8,2348,2293.2,813.0158824,902.9318339,54.8,13,17,4,14.94117647,1.363321799,16,4,2.647058824,1.065743945,146,80,85,20.70588235,66,2.04,3.44,1.4,2.851764706,0.62283737,3.44,2,0,5,2.941176471,1.363321799,4,10,10,1.764705882,2.906574394,1.647058824,2.906574394,3,28,25,8.352941176,5.640138408,6,0,0,0,0,0,5,4,3.058823529,1.363321799,2,0,0,0,0,0,0,1,5,4,3.058823529,1.363321799,2,7.1725,43.015,35.8425,12.76720588,7.168633218,9.105,1.524,1.524,0.510705882,0.660913495,0,0,0,0,12,225,213,85.41176471,80.24913495,12
38,33,15.14285714,11.06122449,8,8,87,79,71.71428571,18.20408163,87,10.811,87.62,76.809,33.16451429,26.00399184,15.9994,54.8,2348,2293.2,560.0157143,650.8481633,54.8,2,16,14,13.14285714,3.265306122,16,3,2.714285714,1.020408163,195,129,95,36.28571429,66,0.95,3.44,2.49,2.651428571,0.90122449,3.44,2,0,4,2.571428571,1.632653061,4,10,10,1.428571429,2.448979592,0,0,2,13,11,6,2,6,0,0,0,0,0,5,5,2.571428571,1.387755102,2,0,0,0,0,0,0,0,5,5,2.571428571,1.387755102,2,7.1725,54.23,47.0575,16.66857143,11.3572449,9.105,1.524,1.524,0.217714286,0.37322449,0,0,0,0,12,225,213,71.85714286,70.65306122,12
81,76,25.5,27.75,8,72,87,15,80.5,6.5,87,10.811,204.3833,193.5723,61.798275,71.2925125,15.9994,54.8,2348,2293.2,758.65,794.675,54.8,13,16,3,14.5,1.5,16,4,3,1.5,145,79,90.25,27.375,66,1.62,3.44,1.82,2.635,0.805,3.44,2,0,4,2.5,1.5,4,10,10,2.5,3.75,3.5,5.25,3,27,24,10.5,8.25,6,0,0,0,0,0,5,3,3.5,1.5,2,0,0,0,0,0,0,2,5,3,3.5,1.5,2,7.1725,26.91,19.7375,13.073125,6.9184375,9.105,1.524,1.524,0.381,0.5715,0,0,0,0,12,194,182,96,84,12
83,78,22.5,22.75,8,8,87,79,77.75,13.54166667,87,10.811,208.9804,198.1694,53.26655,57.63019167,15.9994,54.8,2348,2293.2,601.5333333,656.9,54.8,2,16,14,14.16666667,2.416666667,16,4,2.916666667,1.375,195,129,93.41666667,35.125,66,0.95,3.44,2.49,2.7625,0.790416667,3.44,2,0,4,3,1.166666667,4,10,10,1.666666667,2.777777778,2.333333333,3.888888889,2,29,27,9,6.666666667,6,0,0,0,0,0,5,5,2.5,1,2,0,0,0,0,0,0,0,5,5,2.5,1,2,7.1725,54.23,47.0575,16.5175,11.76291667,9.105,1.524,1.524,0.254,0.423333333,0,0,0,0,12,225,213,55.41666667,65.125,12
14,13,7.846153846,2.544378698,8,2,92,90,78.69230769,13.04142012,87,1.00794,28.0855,27.07756,15.69103456,5.268649797,15.9994,14.01,2348,2333.99,500.3453846,649.3790533,54.8,1,16,15,12,5.076923077,16,2,2.076923077,0.426035503,166,135,76.61538462,25.46745562,66,0.93,3.44,2.51,2.711538462,0.784497041,3.44,1.769230769,0.355029586,4,2.538461538,1.573964497,4,0,0,0,0,0,0,1,6,5,4.307692308,1.822485207,6,1,1,0.230769231,0.355029586,0,5,5,2.076923077,1.041420118,2,0,0,0,0,0,0,1,5,4,2.307692308,0.934911243,2,6.615,29.24333333,22.62833333,11.86621795,5.311489152,9.105,7.853,7.853,1.444307692,1.98416568,0,0,0,0,12,229,217,101.6153846,96.50887574,12
82,77,17.36363636,17.62809917,8,72,93,21,82.63636364,6.247933884,87,10.811,207.2,196.389,40.92982756,45.34641066,15.9994,53.5,2348,2294.5,754.5286364,869.1661983,54.8,13,17,4,15,1.363636364,16,4,2.545454545,0.94214876,146,89,81,19.36363636,66,2.04,3.98,1.94,2.955909091,0.670289256,3.44,2,0,5,3,1.363636364,4,10,10,1.363636364,2.355371901,1.909090909,3.297520661,3,28,25,8.272727273,5.380165289,6,0,0,0,0,0,5,4,3,1.363636364,2,0,0,0,0,0,0,1,5,4,3,1.363636364,2,7.1725,28.11,20.9375,11.22431818,4.60518595,9.105,1.97,1.97,0.594727273,0.75692562,0,0,0,0,12,225,213,83.31818182,83.73966942,12
37,32,12.26315789,6.382271468,5,4,94,90,80.21052632,13.20775623,72,10.811,85.4678,74.6568,25.85154737,13.64756565,10.811,54.8,2348,2293.2,864.5252632,936.9314127,171.6,1,17,16,14.57894737,2.426592798,13,3,2.578947368,0.609418283,220,154,95.26315789,19.43490305,84,0.82,3.44,2.62,2.681052632,0.622049861,2.04,1.947368421,0.099722992,5,3.157894737,1.695290859,1,0,0,0,0,0,0,1,7,6,5.105263158,1.761772853,3,1,1,0.052631579,0.099722992,0,5,5,2.526315789,1.56232687,1,0,0,0,0,0,0,1,5,4,2.578947368,1.529085873,1,7.1725,90.7225,83.55,19.40717105,12.0649169,7.1725,2.493,2.493,1.500315789,0.789639889,1.524,0,0,0,12,229,217,94.57894737,59.25761773,64
56,51,20.33333333,17.83333333,8,9,87,78,65.91666667,28.45833333,87,10.811,137.327,126.516,47.14679683,45.09010158,15.9994,54.8,2348,2293.2,504.075,555.2833333,54.8,2,16,14,12.16666667,5.083333333,16,4,3.083333333,1.458333333,215,149,108.1666667,53.41666667,66,0.89,3.44,2.55,2.581666667,1.001388889,3.44,2,0,4,2.666666667,1.611111111,4,0,0,0,0,0,0,2,6,4,4.666666667,1.611111111,6,0,0,0,0,0,5,5,1.833333333,0.916666667,2,0,0,0,0,0,0,0,5,5,1.833333333,0.916666667,2,7.1725,63.59,56.4175,23.68731151,19.95134425,9.105,1.625,1.625,0.262416667,0.437361111,0,0,0,0,2,229,227,78.25,90,12
32,29,10.28571429,6.204081633,8,1,87,86,71.42857143,20.12244898,87,6.941,72.64,65.699,22.05565714,14.45266939,15.9994,54.8,2348,2293.2,604.6128571,671.4783673,54.8,1,16,15,13.14285714,3.510204082,16,2,2.285714286,0.489795918,128,62,85.14285714,22.20408163,66,0.98,3.44,2.46,2.684285714,0.863673469,3.44,1.857142857,0.244897959,4,2.714285714,1.469387755,4,10,10,1.428571429,2.448979592,0,0,1,14,13,6,2.285714286,6,1,1,0.142857143,0.244897959,0,5,5,2.428571429,1.183673469,2,0,0,0,0,0,0,1,5,4,2.571428571,1.102040816,2,7.1725,23.005,15.8325,11.88440476,4.522721088,9.105,1.524,1.524,0.272428571,0.389183673,0,0,0,0,12,229,217,95.42857143,95.34693878,12
55,51,8.306122449,2.672219908,8,5,87,82,78.87755102,9.282798834,87,9.012182,132.9054519,123.8932699,17.44072519,6.27052981,15.9994,54.8,2348,2293.2,816.0381633,890.9843565,54.8,1,16,15,13.57142857,2.775510204,16,4,2.163265306,0.293211162,244,178,80.97959184,17.11953353,66,0.79,3.44,2.65,2.741020408,0.798833819,3.44,1.979591837,0.03998334,4,2.612244898,1.586005831,4,0,0,0,0,0,0,1,6,5,4.591836735,1.609329446,6,1,1,0.020408163,0.03998334,0,5,5,2.775510204,1.45272803,2,0,0,0,0,0,0,0,5,5,2.795918367,1.43940025,2,7.1725,115.765,108.5925,11.31132653,5.1072803,9.105,1.524,1.524,0.37322449,0.563645148,0,0,0,0,12,229,217,86.3877551,85.01457726,12
56,48,21.58333333,15.84722222,8,9,87,78,70.25,22.45833333,87,15.9994,137.327,121.3276,49.23858292,38.77904674,15.9994,54.8,1768,1713.2,547.8666667,575.2444444,54.8,2,16,14,12.75,4.208333333,16,4,3.166666667,1.361111111,215,149,104.8333333,45.30555556,66,0.89,3.44,2.55,2.646666667,0.925555556,3.44,2,0,4,2.666666667,1.555555556,4,10,10,2.25,3.375,0,0,2,14,12,6.916666667,2.708333333,6,0,0,0,0,0,4,4,1.833333333,0.916666667,2,3,3,0.25,0.458333333,0,0,0,4,4,2.083333333,0.791666667,2,9.105,63.59,54.485,20.5975,15.13333333,9.105,0.383,0.383,0.063833333,0.106388889,0,1.5484712,0.129039267,0.236571989,12,229,217,98.83333333,101.3055556,12
38,30,18.58333333,12.34722222,8,8,87,79,70.08333333,22.70833333,87,15.9994,87.62,71.6206,40.95408292,29.11379674,15.9994,54.8,1768,1713.2,556.2,584.9666667,54.8,2,16,14,12.75,4.208333333,16,3,3,1.166666667,195,129,101.5,41.41666667,66,0.95,3.44,2.49,2.656666667,0.913888889,3.44,2,0,4,2.666666667,1.555555556,4,10,10,2.25,3.375,0,0,2,14,12,6.916666667,2.708333333,6,0,0,0,0,0,4,4,1.833333333,0.916666667,2,3,3,0.25,0.458333333,0,0,0,4,4,2.083333333,0.791666667,2,9.105,54.23,45.125,19.0375,13.05333333,9.105,0.383,0.383,0.063833333,0.106388889,0,1.5484712,0.129039267,0.236571989,12,225,213,98.16666667,100.5277778,12
32,24,14.125,7.6875,8,2,87,85,61.125,30.34375,87,15.9994,72.64,56.6406,30.19379169,17.7964029,15.9994,54.8,1768,1713.2,492.5425,498.57875,54.8,1,16,15,11.125,5.59375,16,2,2.75,0.75,166,100,105.25,39.25,66,0.93,3.44,2.51,2.43875,1.00125,3.44,1.75,0.375,4,2.25,1.75,4,10,10,2.125,3.1875,0,0,1,14,13,6.125,2.6875,6,1,1,0.25,0.375,0,4,4,1.5,1.125,2,3,3,0.375,0.65625,0,0,1,4,3,2.125,0.6875,2,9.105,29.24333333,20.13833333,16.01958333,8.358229167,9.105,0.383,0.383,0.047875,0.08378125,0,1.5484712,0.1935589,0.338728075,12,229,217,115.625,103.625,12
56,48,21.75,16.04166667,8,9,87,78,70.75,21.70833333,87,15.9994,137.327,121.3276,49.62298333,39.22751389,15.9994,54.8,1357.77,1302.97,513.6808333,535.3609722,54.8,2,16,14,12.91666667,3.958333333,16,4,3.166666667,1.361111111,215,149,105.3333333,45.88888889,66,0.89,3.44,2.55,2.648333333,0.923611111,3.44,1.916666667,0.152777778,4,2.666666667,1.555555556,4,10,10,2.5,3.75,0,0,2,14,12,7.083333333,2.958333333,6,1,1,0.083333333,0.152777778,0,4,4,1.833333333,0.916666667,2,0,0,0,0,0,0,0,4,4,1.916666667,0.791666667,2,9.105,63.59,54.485,20.66625,15.0875,9.105,0.383,0.383,0.063833333,0.106388889,0,0,0,0,12,229,217,101.4166667,104.3194444,12
38,30,18.75,12.54166667,8,8,87,79,70.58333333,21.95833333,87,15.9994,87.62,71.6206,41.33848333,29.56226389,15.9994,54.8,1357.77,1302.97,522.0141667,545.0831944,54.8,2,16,14,12.91666667,3.958333333,16,3,3,1.166666667,195,129,102,42,66,0.95,3.44,2.49,2.658333333,0.911944444,3.44,1.916666667,0.152777778,4,2.666666667,1.555555556,4,10,10,2.5,3.75,0,0,2,14,12,7.083333333,2.958333333,6,1,1,0.083333333,0.152777778,0,4,4,1.833333333,0.916666667,2,0,0,0,0,0,0,0,4,4,1.916666667,0.791666667,2,9.105,54.23,45.125,19.10625,13.0075,9.105,0.383,0.383,0.063833333,0.106388889,0,0,0,0,12,225,213,100.75,103.5416667,12
60,52,21.30769231,16.37869822,8,19,87,68,73.53846154,18.24852071,87,15.9994,144.242,128.2426,48.1004,39.50892308,15.9994,54.8,1357.77,1302.97,523.6130769,577.0007101,54.8,3,16,13,13.30769231,3.526627219,16,4,3.076923077,1.325443787,201,135,100.1538462,42.03550296,66,1.14,3.44,2.3,2.747692308,0.852071006,3.44,1.923076923,0.142011834,4,2.769230769,1.514792899,4,10,10,2.307692308,3.550295858,0.615384615,1.041420118,6,14,8,7.615384615,2.485207101,6,1,1,0.076923077,0.142011834,0,4,4,1.846153846,0.852071006,2,0,0,0,0,1.538461538,2.603550296,1,10,9,3.461538462,2.177514793,2,9.105,34.81,25.705,15.34923077,8.343550296,9.105,0.383,0.383,0.058923077,0.099715976,0,0,0,0,12,225,213,89.15384615,94.95857988,12
66,62,19,17.83333333,8,31,87,56,73.66666667,16.44444444,87,9.012182,162.5,153.487818,43.97168033,44.28749317,15.9994,54.8,1685,1630.2,673.75,722.1083333,54.8,2,16,14,11.33333333,5.888888889,16,4,2.833333333,1.25,192,126,96.5,35.75,66,1.22,3.44,2.22,2.639166667,0.934305556,3.44,2,0,4,2.5,1.75,4,10,10,0.833333333,1.527777778,1.666666667,2.777777778,2,14,12,7,2.833333333,6,0,0,0,0,0,4,4,1.5,1,2,0,0,0,0,0.666666667,1.111111111,0,4,4,2.166666667,0.916666667,2,7.89,31.24,23.35,13.75,7.3725,9.105,0.383,0.383,0.031916667,0.058513889,0,0,0,0,12,225,213,90.41666667,91.48611111,12
68,64,19.33333333,18.33333333,8,35,87,52,74.33333333,15.55555556,87,9.012182,167.259,158.246818,44.764847,45.47724317,15.9994,54.8,1770,1715.2,687.9166667,738.6361111,54.8,2,16,14,11.33333333,5.888888889,16,4,2.833333333,1.25,189,123,96,35,66,1.24,3.44,2.2,2.6425,0.930416667,3.44,2,0,4,2.5,1.75,4,10,10,0.833333333,1.527777778,2,3.333333333,2,14,12,7.333333333,3.333333333,6,0,0,0,0,0,4,4,1.5,1,2,0,0,0,0,0.333333333,0.555555556,0,4,4,1.833333333,0.611111111,2,7.89,30.585,22.695,13.64083333,7.20875,9.105,0.383,0.383,0.031916667,0.058513889,0,0,0,0,12,225,213,90.41666667,91.48611111,12
68,60,23.27272727,19.43801653,8,35,87,52,76.09090909,14.94214876,87,15.9994,167.259,151.2596,53.79943636,48.10913719,15.9994,54.8,1770,1715.2,576.9454545,664.5487603,54.8,3,16,13,13.27272727,3.73553719,16,4,3.090909091,1.388429752,189,123,98.18181818,40.95867769,66,1.24,3.44,2.2,2.78,0.84,3.44,2,0,4,2.909090909,1.388429752,4,10,10,1.818181818,2.975206612,2.181818182,3.570247934,6,14,8,8.909090909,3.702479339,6,0,0,0,0,0,4,4,2,0.727272727,2,0,0,0,0,0.363636364,0.595041322,2,4,2,2.363636364,0.595041322,2,9.105,30.585,21.48,15.53772727,8.187107438,9.105,0.383,0.383,0.069636364,0.113950413,0,0,0,0,12,225,213,83.81818182,91.40495868,12
56,48,21.5,15.75,8,9,87,78,70,22.83333333,87,15.9994,137.327,121.3276,48.98123333,38.47880556,15.9994,54.8,1811,1756.2,551.45,579.425,54.8,2,16,14,12.66666667,4.333333333,16,4,3.166666667,1.361111111,215,149,105.3333333,45.88888889,66,0.89,3.44,2.55,2.6425,0.930416667,3.44,2,0,4,2.666666667,1.555555556,4,10,10,2.166666667,3.25,0,0,2,14,12,6.833333333,2.583333333,6,0,0,0,0,0,4,4,1.833333333,0.916666667,2,4,4,0.333333333,0.611111111,0,0,0,4,4,2.166666667,0.916666667,2,9.105,63.59,54.485,20.63791667,15.10638889,9.105,0.383,0.383,0.063833333,0.106388889,0,2.1106628,0.175888567,0.322462372,12,229,217,101.75,104.7083333,12
64,60,18.66666667,17.33333333,8,27,87,60,73,17.33333333,87,9.012182,157.25,148.237818,43.09668033,42.97499317,15.9994,54.8,1586,1531.2,657.25,702.8583333,54.8,2,16,14,11.33333333,5.888888889,16,4,2.833333333,1.25,196,130,97.16666667,36.75,66,1.2,3.44,2.24,2.635833333,0.938194444,3.44,2,0,4,2.5,1.75,4,10,10,1,1.5,1.166666667,1.944444444,2,14,12,6.666666667,2.333333333,6,0,0,0,0,0,4,4,1.5,1,2,9,9,1.5,2.5,1.166666667,1.944444444,0,16,16,4.166666667,3.944444444,2,7.89,32.05,24.16,13.885,7.575,9.105,0.383,0.383,0.031916667,0.058513889,0,0,0,0,12,225,213,90.41666667,91.48611111,12
64,56,25.11764706,21.44175317,8,27,93,66,70.88235294,22.37139562,87,15.9994,157.25,141.2506,58.72685889,53.50116397,15.9994,53.5,1586,1532.5,581.1509804,660.5698577,54.8,3,17,14,12.47058824,4.828143022,16,4,3.254901961,1.574778931,196,139,105.3137255,49.68781238,66,1.2,3.98,2.78,2.711372549,0.935532488,3.44,2,0,5,2.764705882,1.589388697,4,10,10,1.431372549,2.016147636,1.784313725,2.658977316,6,14,8,7.980392157,2.445982314,6,0,0,0,0,0,4,4,1.705882353,0.897347174,2,9,9,2.294117647,3.418685121,1.784313725,2.658977316,1,16,15,5.784313725,5.207996924,2,9.105,32.05,22.945,16.60083333,9.382908497,9.105,1.97,1.97,0.083686275,0.144399846,0,0,0,0,12,225,213,83.50980392,89.6201461,12
67,59,23.09090909,19.20661157,8,33,87,54,75.72727273,15.53719008,87,15.9994,164.93032,148.93092,53.37604,47.57026909,15.9994,54.8,1747,1692.2,572.7636364,659.2264463,54.8,3,16,13,13.27272727,3.73553719,16,4,3.090909091,1.388429752,192,126,98.72727273,41.65289256,66,1.23,3.44,2.21,2.778181818,0.84231405,3.44,2,0,4,2.909090909,1.388429752,4,10,10,1.818181818,2.975206612,2,3.272727273,6,14,8,8.727272727,3.47107438,6,0,0,0,0,0,4,4,2,0.727272727,2,0,0,0,0,0.545454545,0.892561983,2,4,2,2.545454545,0.694214876,2,9.105,30.73333333,21.62833333,15.56469697,8.221432507,9.105,0.383,0.383,0.069636364,0.113950413,0,0,0,0,12,225,213,83.81818182,91.40495868,12
56,48,21.41666667,15.65277778,8,9,87,78,69.75,23.20833333,87,15.9994,137.327,121.3276,48.90565375,38.39062937,15.9994,54.8,1519,1464.2,527.1166667,551.0361111,54.8,2,16,14,12.58333333,4.458333333,16,4,3.166666667,1.361111111,215,149,105.9166667,46.56944444,66,0.89,3.44,2.55,2.619166667,0.957638889,3.44,2,0,4,2.666666667,1.555555556,4,10,10,2.083333333,3.125,0,0,2,14,12,6.75,2.458333333,6,0,0,0,0,0,4,4,1.833333333,0.916666667,2,5,5,0.416666667,0.763888889,0,0,0,5,5,2.25,1.041666667,2,9.105,63.59,54.485,20.61771552,15.11985632,9.105,0.383,0.383,0.063833333,0.106388889,0,0.000310121,2.58E-05,4.74E-05,12,229,217,100.75,103.5416667,12
38,30,18.41666667,12.15277778,8,8,87,79,69.58333333,23.45833333,87,15.9994,87.62,71.6206,40.62115375,28.72537938,15.9994,54.8,1519,1464.2,535.45,560.7583333,54.8,2,16,14,12.58333333,4.458333333,16,3,3,1.166666667,195,129,102.5833333,42.68055556,66,0.95,3.44,2.49,2.629166667,0.945972222,3.44,2,0,4,2.666666667,1.555555556,4,10,10,2.083333333,3.125,0,0,2,14,12,6.75,2.458333333,6,0,0,0,0,0,4,4,1.833333333,0.916666667,2,5,5,0.416666667,0.763888889,0,0,0,5,5,2.25,1.041666667,2,9.105,54.23,45.125,19.05771552,13.03985632,9.105,0.383,0.383,0.063833333,0.106388889,0,0.000310121,2.58E-05,4.74E-05,12,225,213,100.0833333,102.7638889,12
34,30,14.69565217,9.776937618,8,52,89,37,77.34782609,11.51606805,87,9.012182,78.96,69.947818,31.98528374,22.67390522,15.9994,54.8,1560,1505.2,675.7304348,663.7300567,54.8,2,16,14,12.34782609,4.559546314,16,2,2.695652174,0.907372401,139,73,92,27.13043478,66,1.55,3.44,1.89,2.642173913,0.832514178,3.44,2,0,4,2.52173913,1.671077505,4,10,10,2.608695652,3.402646503,0,0,2,16,14,7.130434783,2.563327032,6,0,0,0,0,0,4,4,1.652173913,1.005671078,2,5,5,0.869565217,1.436672968,0,0,0,5,5,2.52173913,1.247637051,2,7.89,25.92,18.03,11.73110195,4.174834105,9.105,0.799,0.799,0.084695652,0.139931947,0,0.000310121,5.39E-05,8.91E-05,12,225,213,99.26086957,98.46880907,12
32,28,13.91304348,8.756143667,8,52,88,36,77.30434783,11.48960302,87,9.012182,72.64,63.627818,29.9463707,20.01445343,15.9994,54.8,1560,1505.2,671.1373913,667.7240076,54.8,2,16,14,12.34782609,4.559546314,16,2,2.652173913,0.850661626,139,73,91.34782609,26.44990548,66,1.55,3.44,1.89,2.643478261,0.831153119,3.44,2,0,4,2.52173913,1.671077505,4,10,10,2.173913043,3.024574669,0,0,2,14,12,6.695652174,2.011342155,6,0,0,0,0,0,4,4,1.652173913,1.005671078,2,5,5,0.869565217,1.436672968,0,0,0,5,5,2.52173913,1.247637051,2,7.89,25.786875,17.896875,11.72531391,4.16527125,9.105,2.202,2.202,0.145695652,0.240714556,0,0.000310121,5.39E-05,8.91E-05,12,225,213,101.6956522,96.35160681,12
60,52,19.66666667,15.15555556,8,2,87,85,70,24,87,15.9994,144.242,128.2426,44.43155795,36.9774947,15.9994,54.8,1294,1239.2,452.818,488.548,54.8,1,16,15,12.8,4.32,16,4,3,1.2,215,149,102.4,43.68,66,0.89,3.44,2.55,2.663333333,0.932,3.44,1.933333333,0.124444444,4,2.8,1.44,4,10,10,2,3.2,0.266666667,0.497777778,1,14,13,7,2.8,6,1,1,0.066666667,0.124444444,0,4,4,2,0.8,2,0,0,0,0,0.666666667,1.244444444,0,10,10,2.733333333,1.475555556,2,9.105,63.59,54.485,18.57355556,11.36226667,9.105,0.383,0.383,0.0766,0.12256,0,0,0,0,12,229,217,95.66666667,100.4,12
